,gender,path,AgeGroup
12011,male,wiki_crop/26/13849126_1944-08-30_1977.jpg,"(25, 32)"
12012,male,wiki_crop/27/6791727_1949-01-17_1978.jpg,"(25, 32)"
12014,male,wiki_crop/45/13048645_1926-09-16_1975.jpg,"(48, 53)"
12016,male,wiki_crop/27/6311227_1939-10-03_2006.jpg,"(60, 100)"
12019,female,wiki_crop/65/1579865_1984-02-26_2014.jpg,"(25, 32)"
12020,male,wiki_crop/63/875763_1963-08-30_2014.jpg,"(48, 53)"
12021,male,wiki_crop/90/6945890_1928-03-26_2014.jpg,"(60, 100)"
12025,female,wiki_crop/95/581395_1979-01-08_2009.jpg,"(25, 32)"
12026,male,wiki_crop/87/34167387_1991-09-18_2011.jpg,"(15, 20)"
12027,female,wiki_crop/02/657902_1981-09-26_2008.jpg,"(25, 32)"
12028,female,wiki_crop/34/37904234_1980-09-20_2009.jpg,"(25, 32)"
12032,female,wiki_crop/46/2034846_1972-09-06_2014.jpg,"(38, 43)"
12033,male,wiki_crop/31/12209931_1941-12-20_1971.jpg,"(25, 32)"
12034,male,wiki_crop/26/615826_1961-04-30_2010.jpg,"(48, 53)"
12035,male,wiki_crop/61/6088261_1925-06-12_2010.jpg,"(60, 100)"
12036,female,wiki_crop/85/4944585_1929-08-15_2005.jpg,"(60, 100)"
12037,male,wiki_crop/67/34410767_1992-12-02_2012.jpg,"(15, 20)"
12038,male,wiki_crop/41/26941_1957-03-20_2009.jpg,"(48, 53)"
12040,male,wiki_crop/68/41073668_1943-10-28_2012.jpg,"(60, 100)"
12041,male,wiki_crop/68/1996468_1982-06-05_2011.jpg,"(25, 32)"
12042,male,wiki_crop/04/1752304_1938-03-31_2014.jpg,"(60, 100)"
12043,male,wiki_crop/19/2990519_1981-01-25_2007.jpg,"(25, 32)"
12044,male,wiki_crop/67/25867_1941-03-26_2010.jpg,"(60, 100)"
12045,male,wiki_crop/16/31065216_1994-12-15_2011.jpg,"(15, 20)"
12046,female,wiki_crop/26/19725226_1983-04-04_2012.jpg,"(25, 32)"
12050,male,wiki_crop/05/12808405_1986-05-21_2014.jpg,"(25, 32)"
12051,male,wiki_crop/45/42014445_1959-09-28_1989.jpg,"(25, 32)"
12052,male,wiki_crop/69/4329069_1922-08-03_2003.jpg,"(60, 100)"
12053,male,wiki_crop/41/10345741_1980-10-05_2009.jpg,"(25, 32)"
12059,male,wiki_crop/26/18416026_1945-10-20_2010.jpg,"(60, 100)"
12060,male,wiki_crop/57/2654757_1983-03-08_2013.jpg,"(25, 32)"
12061,female,wiki_crop/33/9078433_1987-03-31_2007.jpg,"(15, 20)"
12062,male,wiki_crop/48/2697948_1978-07-31_2008.jpg,"(25, 32)"
12064,female,wiki_crop/37/15336537_1932-07-10_1960.jpg,"(25, 32)"
12066,male,wiki_crop/78/6329578_1981-09-23_2007.jpg,"(25, 32)"
12067,male,wiki_crop/19/269219_1934-09-04_2009.jpg,"(60, 100)"
12071,male,wiki_crop/81/31273381_1931-06-28_2011.jpg,"(60, 100)"
12072,female,wiki_crop/08/2771108_1937-08-22_1986.jpg,"(48, 53)"
12075,male,wiki_crop/95/29053695_1976-01-12_2015.jpg,"(38, 43)"
12076,male,wiki_crop/17/6887017_1969-08-25_1989.jpg,"(15, 20)"
12077,male,wiki_crop/32/20524832_1913-12-18_1942.jpg,"(25, 32)"
12078,female,wiki_crop/86/24726186_1984-10-05_2013.jpg,"(25, 32)"
12080,male,wiki_crop/23/391323_1968-07-27_2011.jpg,"(38, 43)"
12081,female,wiki_crop/86/35192286_1985-02-06_2013.jpg,"(25, 32)"
12084,female,wiki_crop/54/515254_1978-08-06_2009.jpg,"(25, 32)"
12085,male,wiki_crop/75/2821675_1937-07-02_2014.jpg,"(60, 100)"
12086,male,wiki_crop/42/42151342_1991-12-01_2012.jpg,"(15, 20)"
12089,male,wiki_crop/13/4091513_1981-12-19_2007.jpg,"(25, 32)"
12090,male,wiki_crop/75/1495875_1941-04-25_2010.jpg,"(60, 100)"
12091,female,wiki_crop/44/4091644_1979-04-17_2009.jpg,"(25, 32)"
12093,male,wiki_crop/50/333250_1940-02-09_2006.jpg,"(60, 100)"
12095,male,wiki_crop/17/4759617_1963-08-08_2013.jpg,"(48, 53)"
12097,male,wiki_crop/96/4760396_1967-05-31_2010.jpg,"(38, 43)"
12098,male,wiki_crop/11/35839511_1965-05-16_2008.jpg,"(38, 43)"
12099,female,wiki_crop/17/2801717_1989-10-18_2007.jpg,"(15, 20)"
12100,male,wiki_crop/41/169941_1937-04-06_2013.jpg,"(60, 100)"
12103,male,wiki_crop/92/1510392_1936-07-24_2006.jpg,"(60, 100)"
12104,male,wiki_crop/06/20127006_1941-08-24_2011.jpg,"(60, 100)"
12106,male,wiki_crop/62/2780362_1912-09-26_1942.jpg,"(25, 32)"
12108,male,wiki_crop/57/33924557_1974-11-21_2014.jpg,"(38, 43)"
12110,male,wiki_crop/12/891112_1967-07-22_2011.jpg,"(38, 43)"
12113,female,wiki_crop/09/30559709_1962-02-22_1979.jpg,"(15, 20)"
12114,female,wiki_crop/82/34471782_1983-01-25_2011.jpg,"(25, 32)"
12115,female,wiki_crop/87/36589087_1989-01-20_2010.jpg,"(15, 20)"
12116,male,wiki_crop/07/3468007_1986-08-17_2013.jpg,"(25, 32)"
12119,male,wiki_crop/40/14345340_1955-12-08_2008.jpg,"(48, 53)"
12120,male,wiki_crop/97/36803097_1969-02-01_2012.jpg,"(38, 43)"
12124,male,wiki_crop/79/169979_1952-05-18_2014.jpg,"(60, 100)"
12125,male,wiki_crop/31/24312331_1992-01-10_2010.jpg,"(15, 20)"
12126,female,wiki_crop/66/1348266_1980-08-02_2008.jpg,"(25, 32)"
12127,female,wiki_crop/46/21806446_1969-10-11_2012.jpg,"(38, 43)"
12128,male,wiki_crop/15/655115_1961-10-04_2005.jpg,"(38, 43)"
12132,female,wiki_crop/35/3843335_1970-02-27_2014.jpg,"(38, 43)"
12133,male,wiki_crop/51/37238751_1979-07-13_2012.jpg,"(25, 32)"
12134,male,wiki_crop/14/8147614_1979-07-16_2009.jpg,"(25, 32)"
12135,male,wiki_crop/75/7125875_1987-09-16_2013.jpg,"(25, 32)"
12137,male,wiki_crop/42/151442_1934-06-11_2010.jpg,"(60, 100)"
12139,male,wiki_crop/85/6817785_1960-11-08_2011.jpg,"(48, 53)"
12140,male,wiki_crop/66/43130866_1993-09-12_2014.jpg,"(15, 20)"
12143,male,wiki_crop/58/42910558_1899-03-28_1949.jpg,"(48, 53)"
12144,female,wiki_crop/84/34129884_1979-04-05_2011.jpg,"(25, 32)"
12145,female,wiki_crop/59/1951659_1991-04-10_2007.jpg,"(15, 20)"
12146,male,wiki_crop/19/179619_1948-09-22_1980.jpg,"(25, 32)"
12147,male,wiki_crop/82/41563382_1985-09-24_2013.jpg,"(25, 32)"
12149,male,wiki_crop/56/3757256_1920-03-01_1987.jpg,"(60, 100)"
12150,male,wiki_crop/97/42089897_1968-09-11_2011.jpg,"(38, 43)"
12151,male,wiki_crop/31/8510331_1983-01-15_2011.jpg,"(25, 32)"
12152,male,wiki_crop/87/2190887_1959-04-08_1999.jpg,"(38, 43)"
12153,male,wiki_crop/82/7628382_1974-04-03_2005.jpg,"(25, 32)"
12154,male,wiki_crop/79/3684679_1966-09-08_2009.jpg,"(38, 43)"
12156,male,wiki_crop/69/210469_1972-03-13_2011.jpg,"(38, 43)"
12157,male,wiki_crop/37/2465537_1968-01-12_2007.jpg,"(38, 43)"
12158,male,wiki_crop/34/9197034_1944-10-04_1965.jpg,"(15, 20)"
12159,female,wiki_crop/25/11217925_1981-02-17_2009.jpg,"(25, 32)"
12160,male,wiki_crop/93/35948393_1993-04-12_2014.jpg,"(15, 20)"
12161,male,wiki_crop/20/5049920_1984-09-11_2011.jpg,"(25, 32)"
12162,female,wiki_crop/83/21683_1940-06-08_1960.jpg,"(15, 20)"
12163,female,wiki_crop/11/36785711_1988-09-12_2014.jpg,"(25, 32)"
12164,male,wiki_crop/11/16405211_1980-06-15_2008.jpg,"(25, 32)"
12165,male,wiki_crop/48/923348_1914-06-18_1940.jpg,"(25, 32)"
12166,female,wiki_crop/49/41180849_1995-08-11_2013.jpg,"(15, 20)"
12167,male,wiki_crop/11/12927811_1984-08-29_2011.jpg,"(25, 32)"
12168,male,wiki_crop/00/3147600_1980-06-13_2012.jpg,"(25, 32)"
12170,male,wiki_crop/82/10695782_1920-10-15_1959.jpg,"(38, 43)"
12171,male,wiki_crop/22/2581322_1970-05-15_2012.jpg,"(38, 43)"
12172,female,wiki_crop/07/21613907_1990-06-19_2009.jpg,"(15, 20)"
12173,male,wiki_crop/03/13181303_1944-01-11_1971.jpg,"(25, 32)"
12176,female,wiki_crop/72/322372_1966-06-17_2006.jpg,"(38, 43)"
12179,male,wiki_crop/53/27205053_1937-10-30_2010.jpg,"(60, 100)"
12180,female,wiki_crop/04/978604_1987-01-01_2013.jpg,"(25, 32)"
12182,male,wiki_crop/58/19958_1943-04-01_2010.jpg,"(60, 100)"
12183,male,wiki_crop/18/12153718_1984-09-12_2014.jpg,"(25, 32)"
12185,male,wiki_crop/41/2618341_1932-11-08_2011.jpg,"(60, 100)"
12186,female,wiki_crop/74/2841574_1981-08-26_2014.jpg,"(25, 32)"
12187,male,wiki_crop/46/31038246_1994-08-24_2013.jpg,"(15, 20)"
12188,male,wiki_crop/83/33983_1951-12-20_2000.jpg,"(48, 53)"
12190,male,wiki_crop/96/9002296_1982-12-10_2014.jpg,"(25, 32)"
12192,male,wiki_crop/34/2089734_1954-03-20_2008.jpg,"(48, 53)"
12193,male,wiki_crop/99/1331999_1968-11-15_2009.jpg,"(38, 43)"
12196,male,wiki_crop/72/406072_1954-05-28_2007.jpg,"(48, 53)"
12200,female,wiki_crop/23/1684923_1969-05-25_2010.jpg,"(38, 43)"
12202,male,wiki_crop/18/41714118_1993-08-25_2014.jpg,"(15, 20)"
12203,male,wiki_crop/60/7978760_1976-12-20_2008.jpg,"(25, 32)"
12206,male,wiki_crop/79/12171979_1931-06-02_2005.jpg,"(60, 100)"
12207,male,wiki_crop/76/40121676_1968-10-14_2007.jpg,"(38, 43)"
12208,male,wiki_crop/64/1336164_1930-10-22_2011.jpg,"(60, 100)"
12210,female,wiki_crop/65/2570865_1980-11-14_2010.jpg,"(25, 32)"
12211,male,wiki_crop/36/3327136_1983-03-01_2015.jpg,"(25, 32)"
12212,male,wiki_crop/15/2000415_1932-11-06_2009.jpg,"(60, 100)"
12213,female,wiki_crop/32/31980132_1984-12-06_2015.jpg,"(25, 32)"
12214,female,wiki_crop/99/32447199_1993-04-27_2012.jpg,"(15, 20)"
12216,male,wiki_crop/05/2630205_1935-11-20_2006.jpg,"(60, 100)"
12217,male,wiki_crop/14/13524914_1984-12-24_2011.jpg,"(25, 32)"
12218,female,wiki_crop/14/10351914_1960-11-29_2011.jpg,"(48, 53)"
12219,female,wiki_crop/95/26365395_1965-06-19_2008.jpg,"(38, 43)"
12221,male,wiki_crop/15/10558015_1911-02-20_1961.jpg,"(48, 53)"
12223,male,wiki_crop/66/161266_1931-01-05_2014.jpg,"(60, 100)"
12224,male,wiki_crop/73/5668573_1945-01-22_2011.jpg,"(60, 100)"
12226,male,wiki_crop/09/2292609_1924-04-28_2008.jpg,"(60, 100)"
12227,male,wiki_crop/10/1348610_1978-03-09_2007.jpg,"(25, 32)"
12228,female,wiki_crop/81/2052981_1968-12-12_2012.jpg,"(38, 43)"
12229,male,wiki_crop/42/1101442_1943-06-01_1971.jpg,"(25, 32)"
12230,male,wiki_crop/48/161148_1921-07-31_1991.jpg,"(60, 100)"
12231,female,wiki_crop/25/201225_1961-08-17_2015.jpg,"(48, 53)"
12233,female,wiki_crop/69/6005569_1933-03-19_1966.jpg,"(25, 32)"
12235,male,wiki_crop/70/2606970_1979-07-19_2008.jpg,"(25, 32)"
12236,female,wiki_crop/54/32940554_1987-11-03_2014.jpg,"(25, 32)"
12237,male,wiki_crop/22/685922_1969-01-14_2011.jpg,"(38, 43)"
12238,male,wiki_crop/95/44290395_1996-04-10_2015.jpg,"(15, 20)"
12240,male,wiki_crop/43/3460143_1985-07-17_2005.jpg,"(15, 20)"
12241,male,wiki_crop/73/887573_1912-03-22_1966.jpg,"(48, 53)"
12243,male,wiki_crop/93/6355993_1981-04-08_2009.jpg,"(25, 32)"
12244,male,wiki_crop/32/151532_1915-02-04_2005.jpg,"(60, 100)"
12248,male,wiki_crop/02/19389202_1985-01-11_2011.jpg,"(25, 32)"
12249,female,wiki_crop/24/36578224_1994-03-24_2015.jpg,"(15, 20)"
12250,male,wiki_crop/85/510585_1928-06-26_2010.jpg,"(60, 100)"
12252,male,wiki_crop/74/19316274_1988-12-13_2015.jpg,"(25, 32)"
12253,male,wiki_crop/01/4061101_1984-06-07_2010.jpg,"(25, 32)"
12254,male,wiki_crop/04/28881804_1980-07-10_2011.jpg,"(25, 32)"
12255,female,wiki_crop/58/36586658_1982-01-11_2012.jpg,"(25, 32)"
12261,female,wiki_crop/72/45700772_1994-11-23_2013.jpg,"(15, 20)"
12262,male,wiki_crop/87/31701987_1991-11-15_2012.jpg,"(15, 20)"
12264,male,wiki_crop/73/6088573_1980-08-20_2013.jpg,"(25, 32)"
12267,male,wiki_crop/41/1471241_1913-02-14_1966.jpg,"(48, 53)"
12270,male,wiki_crop/86/70986_1941-11-05_2013.jpg,"(60, 100)"
12272,male,wiki_crop/42/22846942_1922-03-02_1962.jpg,"(38, 43)"
12273,female,wiki_crop/86/1850686_1949-04-07_1982.jpg,"(25, 32)"
12276,male,wiki_crop/78/1871878_1977-08-04_2008.jpg,"(25, 32)"
12278,female,wiki_crop/79/32692379_1996-01-22_2014.jpg,"(15, 20)"
12280,male,wiki_crop/77/7617577_1978-10-31_2008.jpg,"(25, 32)"
12281,female,wiki_crop/25/42877025_1972-07-14_2005.jpg,"(25, 32)"
12282,male,wiki_crop/45/38018945_1993-06-03_2014.jpg,"(15, 20)"
12283,male,wiki_crop/30/23855530_1988-07-17_2009.jpg,"(15, 20)"
12284,male,wiki_crop/00/33034300_1995-11-06_2014.jpg,"(15, 20)"
12286,male,wiki_crop/70/35538970_1985-01-01_2013.jpg,"(25, 32)"
12287,male,wiki_crop/86/427286_1975-11-21_2006.jpg,"(25, 32)"
12289,female,wiki_crop/09/24092309_1987-02-02_2013.jpg,"(25, 32)"
12294,male,wiki_crop/94/3936094_1987-04-02_2015.jpg,"(25, 32)"
12295,male,wiki_crop/05/40797005_1934-09-18_2013.jpg,"(60, 100)"
12299,male,wiki_crop/72/27252572_1965-06-01_1985.jpg,"(15, 20)"
12301,male,wiki_crop/71/88371_1944-05-20_2013.jpg,"(60, 100)"
12302,male,wiki_crop/03/152603_1925-09-16_2009.jpg,"(60, 100)"
12303,male,wiki_crop/08/187308_1944-02-16_2013.jpg,"(60, 100)"
12304,male,wiki_crop/93/14643093_1987-08-16_2014.jpg,"(25, 32)"
12305,male,wiki_crop/01/46744301_1931-04-06_1960.jpg,"(25, 32)"
12306,male,wiki_crop/24/6088724_1974-05-30_2007.jpg,"(25, 32)"
12308,male,wiki_crop/96/38041496_1952-05-21_2013.jpg,"(60, 100)"
12310,male,wiki_crop/57/1574157_1967-10-26_2007.jpg,"(38, 43)"
12311,male,wiki_crop/85/32685_1909-01-03_1990.jpg,"(60, 100)"
12314,male,wiki_crop/16/1373516_1979-01-23_2007.jpg,"(25, 32)"
12316,male,wiki_crop/17/17861317_1986-12-18_2014.jpg,"(25, 32)"
12317,male,wiki_crop/49/21747749_1928-03-15_2007.jpg,"(60, 100)"
12319,male,wiki_crop/68/2774868_1981-10-23_2014.jpg,"(25, 32)"
12322,male,wiki_crop/19/25745419_1943-08-30_2007.jpg,"(60, 100)"
12326,female,wiki_crop/19/4095519_1980-10-04_2010.jpg,"(25, 32)"
12329,female,wiki_crop/73/18253273_1992-07-01_2011.jpg,"(15, 20)"
12331,male,wiki_crop/26/1557926_1967-07-15_2011.jpg,"(38, 43)"
12333,male,wiki_crop/84/1568184_1941-04-28_1973.jpg,"(25, 32)"
12334,male,wiki_crop/89/4112489_1952-07-25_2014.jpg,"(60, 100)"
12336,female,wiki_crop/95/559195_1981-12-29_2009.jpg,"(25, 32)"
12340,male,wiki_crop/16/41725716_1962-09-30_2011.jpg,"(48, 53)"
12341,male,wiki_crop/03/30040203_1985-04-01_2006.jpg,"(15, 20)"
12342,female,wiki_crop/62/20499862_1984-06-22_2012.jpg,"(25, 32)"
12343,male,wiki_crop/16/7178416_1968-06-14_2010.jpg,"(38, 43)"
12344,male,wiki_crop/25/60025_1924-08-21_1987.jpg,"(60, 100)"
12345,male,wiki_crop/24/5245824_1938-11-24_2010.jpg,"(60, 100)"
12348,male,wiki_crop/27/16558627_1944-03-30_1994.jpg,"(48, 53)"
12349,male,wiki_crop/15/32592815_1988-08-21_2014.jpg,"(25, 32)"
12351,male,wiki_crop/65/46165_1923-10-04_1953.jpg,"(25, 32)"
12352,male,wiki_crop/70/1424770_1948-02-17_2000.jpg,"(48, 53)"
12353,male,wiki_crop/90/14610890_1932-09-12_2007.jpg,"(60, 100)"
12354,male,wiki_crop/74/214374_1976-12-04_2005.jpg,"(25, 32)"
12355,male,wiki_crop/12/581612_1985-03-09_2011.jpg,"(25, 32)"
12357,male,wiki_crop/11/25568911_1992-01-28_2012.jpg,"(15, 20)"
12358,female,wiki_crop/47/1599547_1929-04-27_1960.jpg,"(25, 32)"
12359,female,wiki_crop/41/14193541_1963-12-04_1993.jpg,"(25, 32)"
12360,male,wiki_crop/71/35675271_1994-07-04_2015.jpg,"(15, 20)"
12361,male,wiki_crop/20/27862320_1993-11-26_2010.jpg,"(15, 20)"
12362,male,wiki_crop/79/11865779_1983-04-18_2009.jpg,"(25, 32)"
12363,male,wiki_crop/66/10191766_1987-09-22_2014.jpg,"(25, 32)"
12364,male,wiki_crop/42/6171742_1982-09-19_2011.jpg,"(25, 32)"
12365,male,wiki_crop/71/32152371_1978-08-09_2011.jpg,"(25, 32)"
12370,male,wiki_crop/35/22908935_1897-02-20_1960.jpg,"(60, 100)"
12371,male,wiki_crop/16/23523816_1981-03-26_2013.jpg,"(25, 32)"
12373,female,wiki_crop/03/33420403_1995-08-17_2012.jpg,"(15, 20)"
12374,female,wiki_crop/54/41158054_1919-04-06_2014.jpg,"(60, 100)"
12375,female,wiki_crop/20/1310920_1972-09-24_2012.jpg,"(38, 43)"
12376,female,wiki_crop/07/2249907_1969-10-19_2012.jpg,"(38, 43)"
12377,female,wiki_crop/50/595750_1977-04-16_2007.jpg,"(25, 32)"
12379,male,wiki_crop/08/3898008_1965-10-11_2008.jpg,"(38, 43)"
12380,male,wiki_crop/74/2430774_1978-06-02_2011.jpg,"(25, 32)"
12381,male,wiki_crop/32/1226532_1942-05-27_1968.jpg,"(25, 32)"
12383,male,wiki_crop/96/21888796_1943-10-11_2015.jpg,"(60, 100)"
12385,male,wiki_crop/00/17560900_1982-06-05_2009.jpg,"(25, 32)"
12386,male,wiki_crop/24/1472724_1944-10-30_2010.jpg,"(60, 100)"
12387,female,wiki_crop/64/5737964_1980-07-16_2007.jpg,"(25, 32)"
12388,female,wiki_crop/08/38737708_1986-12-27_2015.jpg,"(25, 32)"
12389,male,wiki_crop/35/37259235_1956-07-15_1984.jpg,"(25, 32)"
12391,female,wiki_crop/42/7334442_1963-11-06_2012.jpg,"(48, 53)"
12392,male,wiki_crop/84/1683684_1909-09-04_1982.jpg,"(60, 100)"
12393,female,wiki_crop/90/1852990_1980-02-09_2011.jpg,"(25, 32)"
12394,male,wiki_crop/03/17146903_1984-03-04_2010.jpg,"(25, 32)"
12397,female,wiki_crop/59/5211859_1928-07-30_2012.jpg,"(60, 100)"
12398,male,wiki_crop/43/1609743_1918-01-30_1980.jpg,"(60, 100)"
12399,female,wiki_crop/79/155979_1969-12-21_2002.jpg,"(25, 32)"
12400,male,wiki_crop/99/2891499_1983-09-21_2010.jpg,"(25, 32)"
12401,female,wiki_crop/55/37871855_1990-11-23_2010.jpg,"(15, 20)"
12402,female,wiki_crop/83/39799983_1987-09-20_2013.jpg,"(25, 32)"
12403,male,wiki_crop/71/40519271_1993-11-17_2013.jpg,"(15, 20)"
12404,male,wiki_crop/36/1578736_1941-12-19_1982.jpg,"(38, 43)"
12405,male,wiki_crop/70/41319770_1929-09-05_1960.jpg,"(25, 32)"
12408,male,wiki_crop/39/43454439_1993-08-13_2013.jpg,"(15, 20)"
12409,male,wiki_crop/79/10854979_1988-05-04_2014.jpg,"(25, 32)"
12410,male,wiki_crop/83/1157583_1956-12-24_2007.jpg,"(48, 53)"
12411,male,wiki_crop/18/8525118_1968-09-02_2007.jpg,"(38, 43)"
12412,male,wiki_crop/85/371685_1963-01-16_2006.jpg,"(38, 43)"
12413,male,wiki_crop/13/13836913_1984-10-21_2010.jpg,"(25, 32)"
12415,male,wiki_crop/79/24038679_1989-11-14_2015.jpg,"(25, 32)"
12417,female,wiki_crop/65/31792565_1991-10-25_2009.jpg,"(15, 20)"
12418,female,wiki_crop/90/11258490_1952-02-17_1972.jpg,"(15, 20)"
12419,male,wiki_crop/76/246676_1938-06-19_2001.jpg,"(60, 100)"
12420,male,wiki_crop/59/33483459_1941-06-26_2005.jpg,"(60, 100)"
12421,male,wiki_crop/20/440020_1979-07-02_2009.jpg,"(25, 32)"
12422,female,wiki_crop/89/320689_1966-06-02_2008.jpg,"(38, 43)"
12424,male,wiki_crop/67/35737967_1940-06-22_1967.jpg,"(25, 32)"
12426,male,wiki_crop/29/2944529_1965-05-09_2005.jpg,"(38, 43)"
12427,male,wiki_crop/62/385762_1917-09-14_1969.jpg,"(48, 53)"
12429,female,wiki_crop/08/40719608_1992-06-06_2013.jpg,"(15, 20)"
12430,male,wiki_crop/85/615785_1935-10-02_1956.jpg,"(15, 20)"
12431,male,wiki_crop/94/7625694_1969-08-20_2009.jpg,"(38, 43)"
12432,male,wiki_crop/27/15927_1930-11-15_1993.jpg,"(60, 100)"
12434,male,wiki_crop/01/29958501_1990-09-18_2011.jpg,"(15, 20)"
12436,female,wiki_crop/39/232539_1883-04-12_1974.jpg,"(60, 100)"
12437,male,wiki_crop/43/17552543_1988-05-11_2008.jpg,"(15, 20)"
12438,male,wiki_crop/28/21858428_1960-08-17_2014.jpg,"(48, 53)"
12439,male,wiki_crop/73/1204273_1943-10-16_2012.jpg,"(60, 100)"
12440,female,wiki_crop/22/14456222_1944-10-29_2011.jpg,"(60, 100)"
12442,male,wiki_crop/65/25664465_1985-05-03_2013.jpg,"(25, 32)"
12443,male,wiki_crop/02/23510102_1985-07-26_2011.jpg,"(25, 32)"
12444,male,wiki_crop/36/3172136_1913-08-01_1944.jpg,"(25, 32)"
12446,male,wiki_crop/93/501393_1966-06-03_2007.jpg,"(38, 43)"
12447,male,wiki_crop/12/5649512_1984-12-13_2013.jpg,"(25, 32)"
12448,male,wiki_crop/42/43063842_1947-03-05_2013.jpg,"(60, 100)"
12449,male,wiki_crop/89/9507989_1976-07-19_2007.jpg,"(25, 32)"
12451,male,wiki_crop/09/977109_1935-09-25_2007.jpg,"(60, 100)"
12452,male,wiki_crop/69/42069_1947-07-19_1979.jpg,"(25, 32)"
12453,female,wiki_crop/53/39216353_1984-12-03_2015.jpg,"(25, 32)"
12454,female,wiki_crop/09/3976409_1955-12-30_2009.jpg,"(48, 53)"
12455,male,wiki_crop/46/889446_1962-08-17_2012.jpg,"(48, 53)"
12456,female,wiki_crop/57/30272557_1929-09-15_1961.jpg,"(25, 32)"
12457,male,wiki_crop/97/8538797_1913-01-13_1955.jpg,"(38, 43)"
12458,male,wiki_crop/07/1868207_1975-12-06_2008.jpg,"(25, 32)"
12460,male,wiki_crop/08/22907308_1912-10-28_1940.jpg,"(25, 32)"
12461,male,wiki_crop/37/16813737_1942-04-13_2008.jpg,"(60, 100)"
12462,male,wiki_crop/45/29284545_1987-01-29_2007.jpg,"(15, 20)"
12463,male,wiki_crop/56/6345256_1986-06-08_2014.jpg,"(25, 32)"
12464,male,wiki_crop/37/5267337_1937-01-11_2006.jpg,"(60, 100)"
12466,female,wiki_crop/34/12945734_1981-11-19_2012.jpg,"(25, 32)"
12467,male,wiki_crop/99/23948599_1992-04-15_2010.jpg,"(15, 20)"
12468,female,wiki_crop/53/36811753_1961-12-24_2014.jpg,"(48, 53)"
12469,male,wiki_crop/12/7309412_1985-04-24_2011.jpg,"(25, 32)"
12470,male,wiki_crop/75/3075_1947-07-22_2011.jpg,"(60, 100)"
12471,male,wiki_crop/33/26396333_1986-12-06_2013.jpg,"(25, 32)"
12472,female,wiki_crop/79/1605379_1946-01-11_2012.jpg,"(60, 100)"
12474,male,wiki_crop/21/31638221_1994-02-01_2013.jpg,"(15, 20)"
12475,male,wiki_crop/32/40530932_1981-11-29_2011.jpg,"(25, 32)"
12476,male,wiki_crop/55/7365555_1987-11-20_2008.jpg,"(15, 20)"
12477,male,wiki_crop/44/11220444_1950-02-20_1970.jpg,"(15, 20)"
12478,male,wiki_crop/40/663540_1957-12-10_2007.jpg,"(48, 53)"
12479,male,wiki_crop/07/37807_1924-11-23_1993.jpg,"(60, 100)"
12481,female,wiki_crop/12/2017312_1950-06-24_1983.jpg,"(25, 32)"
12483,female,wiki_crop/97/30057197_1992-02-29_2010.jpg,"(15, 20)"
12485,male,wiki_crop/71/5605071_1982-07-16_2008.jpg,"(25, 32)"
12487,male,wiki_crop/34/888834_1945-09-24_2015.jpg,"(60, 100)"
12488,male,wiki_crop/22/30386022_1993-02-12_2014.jpg,"(15, 20)"
12491,female,wiki_crop/63/19312063_1987-07-04_2008.jpg,"(15, 20)"
12492,male,wiki_crop/21/1130021_1984-10-05_2010.jpg,"(25, 32)"
12493,male,wiki_crop/46/36855646_1994-01-28_2012.jpg,"(15, 20)"
12495,male,wiki_crop/87/11458087_1909-02-04_1986.jpg,"(60, 100)"
12496,male,wiki_crop/12/37933512_1937-08-30_1967.jpg,"(25, 32)"
12498,male,wiki_crop/43/955843_1925-11-19_1967.jpg,"(38, 43)"
12499,male,wiki_crop/05/4117405_1960-11-17_2009.jpg,"(48, 53)"
12500,male,wiki_crop/83/42083_1901-02-01_1940.jpg,"(38, 43)"
12501,male,wiki_crop/56/921356_1966-02-01_2006.jpg,"(38, 43)"
12502,male,wiki_crop/87/27471787_1970-02-13_2009.jpg,"(38, 43)"
12503,male,wiki_crop/02/1963902_1961-07-13_2011.jpg,"(48, 53)"
12504,female,wiki_crop/84/2820584_1945-06-24_1966.jpg,"(15, 20)"
12510,female,wiki_crop/28/2614128_1981-05-12_2009.jpg,"(25, 32)"
12511,female,wiki_crop/32/659032_1961-10-16_2012.jpg,"(48, 53)"
12512,male,wiki_crop/88/18310788_1993-01-22_2010.jpg,"(15, 20)"
12513,male,wiki_crop/51/625951_1939-09-30_2014.jpg,"(60, 100)"
12516,male,wiki_crop/41/556641_1942-04-18_2010.jpg,"(60, 100)"
12517,female,wiki_crop/94/20458494_1934-09-26_2008.jpg,"(60, 100)"
12520,male,wiki_crop/09/336109_1942-04-13_2008.jpg,"(60, 100)"
12521,male,wiki_crop/80/11316780_1950-01-04_2011.jpg,"(60, 100)"
12522,female,wiki_crop/79/25441879_1991-12-24_2011.jpg,"(15, 20)"
12523,male,wiki_crop/29/41874729_1988-02-15_2014.jpg,"(25, 32)"
12524,male,wiki_crop/99/17376699_1906-02-04_1945.jpg,"(38, 43)"
12525,male,wiki_crop/13/39120813_1937-07-27_2013.jpg,"(60, 100)"
12526,male,wiki_crop/29/1307929_1937-05-09_2011.jpg,"(60, 100)"
12527,male,wiki_crop/09/6632009_1987-01-23_2007.jpg,"(15, 20)"
12528,male,wiki_crop/19/39982719_1992-11-05_2012.jpg,"(15, 20)"
